learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
38,27,10,0.186,0.87,0.168,0.408752
38,27,11,0.186,0.87,0.168,0.221191
38,27,12,0.186,0.87,0.168,0.266998
38,27,13,0.186,0.87,0.168,0.90036
38,27,14,0.186,0.87,0.168,0.309296
38,27,15,0.186,0.87,0.168,0.744781
38,27,16,0.186,0.87,0.168,0.214783
38,27,17,0.186,0.87,0.168,0.534668
38,27,18,0.186,0.87,0.168,0.997833
38,27,19,0.186,0.87,0.168,0.543701
38,27,20,0.186,0.87,0.168,0.502502
38,27,21,0.186,0.87,0.168,0.828705
38,27,22,0.186,0.87,0.168,0.694244
38,27,23,0.186,0.87,0.168,0.091339
38,27,23,0.186,0.87,0.168,0.291534
38,27,23,0.186,0.87,0.168,0.673218
38,27,24,0.186,0.87,0.168,0.226501
38,27,25,0.186,0.87,0.168,0.20282
38,27,26,0.186,0.87,0.168,0.314056
39,5,0,0.233,0.878,0.159,0.354248
39,5,1,0.233,0.878,0.159,0.024536
39,5,1,0.233,0.878,0.159,0.90564
39,5,2,0.233,0.878,0.159,0.458893
39,5,3,0.233,0.878,0.159,0.792358
39,5,4,0.233,0.878,0.159,0.111053
39,5,4,0.233,0.878,0.159,0.363831
39,5,4,0.233,0.878,0.159,0.940765
40,16,0,0.217,0.889,0.162,0.022461
40,16,0,0.217,0.889,0.162,0.413818
40,16,0,0.217,0.889,0.162,0.998932
40,16,1,0.217,0.889,0.162,0.384033
40,16,2,0.217,0.889,0.162,0.481537
40,16,3,0.217,0.889,0.162,0.574097
40,16,4,0.217,0.889,0.162,0.780487
40,16,5,0.217,0.889,0.162,0.038391
40,16,5,0.217,0.889,0.162,0.979095
40,16,6,0.217,0.889,0.162,0.437531
40,16,7,0.217,0.889,0.162,0.08075
40,16,7,0.217,0.889,0.162,0.969177
40,16,8,0.217,0.889,0.162,0.619629
40,16,9,0.217,0.889,0.162,0.019653
40,16,9,0.217,0.889,0.162,0.569061
40,16,9,0.217,0.889,0.162,0.569366
40,16,10,0.217,0.889,0.162,0.149933
40,16,10,0.217,0.889,0.162,0.05426
40,16,10,0.217,0.889,0.162,0.026123
40,16,10,0.217,0.889,0.162,0.106293
40,16,11,0.217,0.889,0.162,0.304382
40,16,12,0.217,0.889,0.162,0.368408
40,16,13,0.217,0.889,0.162,0.975128
40,16,14,0.217,0.889,0.162,0.086365
40,16,14,0.217,0.889,0.162,0.622284
40,16,14,0.217,0.889,0.162,0.055969
40,16,15,0.217,0.889,0.162,0.845276
41,17,0,0.222,0.866,0.147,0.476715
41,17,1,0.222,0.866,0.147,0.541687
41,17,2,0.222,0.866,0.147,0.36734
41,17,3,0.222,0.866,0.147,0.045532
41,17,3,0.222,0.866,0.147,0.151855
41,17,3,0.222,0.866,0.147,0.823578
41,17,4,0.222,0.866,0.147,0.855621
41,17,5,0.222,0.866,0.147,0.019043
41,17,5,0.222,0.866,0.147,0.152313
41,17,5,0.222,0.866,0.147,0.342255
41,17,6,0.222,0.866,0.147,0.751404
41,17,7,0.222,0.866,0.147,0.25177
41,17,8,0.222,0.866,0.147,0.472076
41,17,9,0.222,0.866,0.147,0.002625
41,17,9,0.222,0.866,0.147,0.064178
41,17,9,0.222,0.866,0.147,0.865723
41,17,10,0.222,0.866,0.147,0.267578
41,17,11,0.222,0.866,0.147,0.22171
41,17,11,0.222,0.866,0.147,0.194122
41,17,11,0.222,0.866,0.147,0.029877
41,17,11,0.222,0.866,0.147,0.491486
41,17,12,0.222,0.866,0.147,0.562836
41,17,13,0.222,0.866,0.147,0.80191
41,17,14,0.222,0.866,0.147,0.800537
41,17,15,0.222,0.866,0.147,0.163971
41,17,15,0.222,0.866,0.147,0.544342
41,17,15,0.222,0.866,0.147,0.319702
41,17,16,0.222,0.866,0.147,0.440247
42,3,0,0.208,0.883,0.156,0.481018
42,3,1,0.208,0.883,0.156,0.847137
42,3,2,0.208,0.883,0.156,0.74942
43,19,0,0.208,0.866,0.186,0.44458
43,19,1,0.208,0.866,0.186,0.511047
43,19,2,0.208,0.866,0.186,0.353729
43,19,3,0.208,0.866,0.186,0.182953
43,19,3,0.208,0.866,0.186,0.231262
43,19,3,0.208,0.866,0.186,0.968842
43,19,4,0.208,0.866,0.186,0.568909
43,19,5,0.208,0.866,0.186,0.782196
43,19,6,0.208,0.866,0.186,0.249298
43,19,7,0.208,0.866,0.186,0.956543
43,19,8,0.208,0.866,0.186,0.026672
43,19,8,0.208,0.866,0.186,0.46463
43,19,8,0.208,0.866,0.186,0.026672
43,19,8,0.208,0.866,0.186,0.524017
43,19,9,0.208,0.866,0.186,0.463379
43,19,10,0.208,0.866,0.186,0.823975
43,19,11,0.208,0.866,0.186,0.801025
43,19,12,0.208,0.866,0.186,0.89856
43,19,13,0.208,0.866,0.186,0.120789
43,19,13,0.208,0.866,0.186,0.10672
43,19,13,0.208,0.866,0.186,0.944214
43,19,14,0.208,0.866,0.186,0.822845
43,19,15,0.208,0.866,0.186,0.383392
43,19,16,0.208,0.866,0.186,0.466431
43,19,17,0.208,0.866,0.186,0.431885
43,19,18,0.208,0.866,0.186,0.1651
43,19,18,0.208,0.866,0.186,0.924194
44,18,0,0.229,0.874,0.148,0.299469
44,18,1,0.229,0.874,0.148,0.057129
44,18,1,0.229,0.874,0.148,0.065247
44,18,1,0.229,0.874,0.148,0.487732
44,18,2,0.229,0.874,0.148,0.415771
44,18,3,0.229,0.874,0.148,0.661743
44,18,4,0.229,0.874,0.148,0.636047
44,18,5,0.229,0.874,0.148,0.759216
44,18,6,0.229,0.874,0.148,0.896393
44,18,7,0.229,0.874,0.148,0.929199
44,18,8,0.229,0.874,0.148,0.799316
44,18,9,0.229,0.874,0.148,0.069061
44,18,9,0.229,0.874,0.148,0.524445
44,18,9,0.229,0.874,0.148,0.863617
44,18,10,0.229,0.874,0.148,0.782074
44,18,11,0.229,0.874,0.148,0.650757
44,18,12,0.229,0.874,0.148,0.439392
44,18,13,0.229,0.874,0.148,0.967438
44,18,14,0.229,0.874,0.148,0.183624
44,18,14,0.229,0.874,0.148,0.899628
44,18,15,0.229,0.874,0.148,0.165894
44,18,15,0.229,0.874,0.148,0.752197
44,18,15,0.229,0.874,0.148,0.18396
44,18,16,0.229,0.874,0.148,0.259277
44,18,17,0.229,0.874,0.148,0.416687
45,23,0,0.212,0.857,0.18,0.363495
45,23,1,0.212,0.857,0.18,0.366821
45,23,2,0.212,0.857,0.18,0.710632
45,23,3,0.212,0.857,0.18,0.173828
45,23,3,0.212,0.857,0.18,0.67276
45,23,3,0.212,0.857,0.18,0.306702
45,23,4,0.212,0.857,0.18,0.403046
45,23,5,0.212,0.857,0.18,0.358521
45,23,6,0.212,0.857,0.18,0.019135
45,23,6,0.212,0.857,0.18,0.966125
45,23,7,0.212,0.857,0.18,0.965424
45,23,8,0.212,0.857,0.18,0.457428
45,23,9,0.212,0.857,0.18,0.04483
45,23,9,0.212,0.857,0.18,0.629303
45,23,9,0.212,0.857,0.18,0.09668
45,23,9,0.212,0.857,0.18,0.497711
45,23,10,0.212,0.857,0.18,0.112732
45,23,10,0.212,0.857,0.18,0.481934
45,23,10,0.212,0.857,0.18,0.690369
45,23,11,0.212,0.857,0.18,0.38031
45,23,12,0.212,0.857,0.18,0.351196
45,23,13,0.212,0.857,0.18,0.564941
45,23,14,0.212,0.857,0.18,0.614868
45,23,15,0.212,0.857,0.18,0.471069
45,23,16,0.212,0.857,0.18,0.069855
45,23,16,0.212,0.857,0.18,0.689362
45,23,16,0.212,0.857,0.18,0.739838
45,23,17,0.212,0.857,0.18,0.964722
45,23,18,0.212,0.857,0.18,0.238617
45,23,19,0.212,0.857,0.18,0.121582
45,23,19,0.212,0.857,0.18,0.953644
45,23,20,0.212,0.857,0.18,0.004364
45,23,20,0.212,0.857,0.18,0.506378
45,23,20,0.212,0.857,0.18,0.635742
45,23,21,0.212,0.857,0.18,0.993622
45,23,22,0.212,0.857,0.18,0.820526
46,15,0,0.215,0.874,0.166,0.496826
46,15,1,0.215,0.874,0.166,0.642609
46,15,2,0.215,0.874,0.166,0.288879
46,15,3,0.215,0.874,0.166,0.812531
46,15,4,0.215,0.874,0.166,0.621155
46,15,5,0.215,0.874,0.166,0.821442
46,15,6,0.215,0.874,0.166,0.637726
46,15,7,0.215,0.874,0.166,0.168457
46,15,7,0.215,0.874,0.166,0.284149
46,15,7,0.215,0.874,0.166,0.198151
46,15,8,0.215,0.874,0.166,0.966705
46,15,9,0.215,0.874,0.166,0.347168
46,15,10,0.215,0.874,0.166,0.214691
46,15,10,0.215,0.874,0.166,0.85498
46,15,10,0.215,0.874,0.166,0.495392
46,15,11,0.215,0.874,0.166,0.125153
46,15,11,0.215,0.874,0.166,0.476807
46,15,11,0.215,0.874,0.166,0.937805
46,15,12,0.215,0.874,0.166,0.655487
46,15,13,0.215,0.874,0.166,0.899933
46,15,14,0.215,0.874,0.166,0.529663
47,10,0,0.204,0.889,0.168,0.646332
47,10,1,0.204,0.889,0.168,0.442627
47,10,2,0.204,0.889,0.168,0.449554
47,10,3,0.204,0.889,0.168,0.867065
47,10,4,0.204,0.889,0.168,0.780792
47,10,5,0.204,0.889,0.168,0.023407
47,10,5,0.204,0.889,0.168,0.295258
47,10,5,0.204,0.889,0.168,0.497467
47,10,6,0.204,0.889,0.168,0.203857
47,10,6,0.204,0.889,0.168,0.940613
47,10,7,0.204,0.889,0.168,0.070892
47,10,7,0.204,0.889,0.168,0.255829
47,10,7,0.204,0.889,0.168,0.400879
47,10,8,0.204,0.889,0.168,0.423798
47,10,9,0.204,0.889,0.168,0.25647
48,11,0,0.235,0.876,0.14,0.929932
48,11,1,0.235,0.876,0.14,0.02298
48,11,1,0.235,0.876,0.14,0.39267
48,11,1,0.235,0.876,0.14,0.317017
48,11,2,0.235,0.876,0.14,0.131348
48,11,2,0.235,0.876,0.14,0.595276
48,11,2,0.235,0.876,0.14,0.847412
48,11,3,0.235,0.876,0.14,0.085693
48,11,3,0.235,0.876,0.14,0.738342
48,11,3,0.235,0.876,0.14,0.344238
48,11,4,0.235,0.876,0.14,0.000824
48,11,4,0.235,0.876,0.14,0.328369
48,11,4,0.235,0.876,0.14,0.368958
48,11,5,0.235,0.876,0.14,0.521576
48,11,6,0.235,0.876,0.14,0.006927
48,11,6,0.235,0.876,0.14,0.868469
48,11,6,0.235,0.876,0.14,0.2146
48,11,7,0.235,0.876,0.14,0.906281
48,11,8,0.235,0.876,0.14,0.983795
48,11,9,0.235,0.876,0.14,0.148163
48,11,9,0.235,0.876,0.14,0.255585
48,11,9,0.235,0.876,0.14,0.869354
48,11,10,0.235,0.876,0.14,0.319336
49,29,0,0.196,0.879,0.164,0.377258
49,29,1,0.196,0.879,0.164,0.815125
49,29,2,0.196,0.879,0.164,0.753357
49,29,3,0.196,0.879,0.164,0.378693
49,29,4,0.196,0.879,0.164,0.094849
49,29,4,0.196,0.879,0.164,0.176544
49,29,4,0.196,0.879,0.164,0.83606
49,29,5,0.196,0.879,0.164,0.593994
49,29,6,0.196,0.879,0.164,0.702423
49,29,7,0.196,0.879,0.164,0.834106
49,29,8,0.196,0.879,0.164,0.391632
49,29,9,0.196,0.879,0.164,0.34436
49,29,10,0.196,0.879,0.164,0.934296
49,29,11,0.196,0.879,0.164,0.156403
49,29,11,0.196,0.879,0.164,0.766083
49,29,11,0.196,0.879,0.164,0.342407
49,29,12,0.196,0.879,0.164,0.066376
49,29,12,0.196,0.879,0.164,0.178864
49,29,12,0.196,0.879,0.164,0.807068
49,29,13,0.196,0.879,0.164,0.653473
49,29,14,0.196,0.879,0.164,0.862671
49,29,15,0.196,0.879,0.164,0.095123
49,29,15,0.196,0.879,0.164,0.5495
49,29,15,0.196,0.879,0.164,0.793732
49,29,16,0.196,0.879,0.164,0.152283
49,29,16,0.196,0.879,0.164,0.66568
49,29,16,0.196,0.879,0.164,0.960266
49,29,17,0.196,0.879,0.164,0.889771
49,29,18,0.196,0.879,0.164,0.751007
49,29,19,0.196,0.879,0.164,0.339478
49,29,20,0.196,0.879,0.164,0.958008
49,29,21,0.196,0.879,0.164,0.891144
49,29,22,0.196,0.879,0.164,0.608948
49,29,23,0.196,0.879,0.164,0.58905
49,29,24,0.196,0.879,0.164,0.487976
49,29,25,0.196,0.879,0.164,0.343048
49,29,26,0.196,0.879,0.164,0.071259
49,29,26,0.196,0.879,0.164,0.898285
49,29,27,0.196,0.879,0.164,0.65802
49,29,28,0.196,0.879,0.164,0.952362
50,11,0,0.227,0.872,0.161,0.30481
50,11,1,0.227,0.872,0.161,0.537537
50,11,2,0.227,0.872,0.161,0.099121
50,11,2,0.227,0.872,0.161,0.30423
50,11,2,0.227,0.872,0.161,0.236542
50,11,3,0.227,0.872,0.161,0.802094
50,11,4,0.227,0.872,0.161,0.257996
50,11,5,0.227,0.872,0.161,0.725098
50,11,6,0.227,0.872,0.161,0.65155
50,11,7,0.227,0.872,0.161,0.341522
50,11,8,0.227,0.872,0.161,0.888916
50,11,9,0.227,0.872,0.161,0.296967
50,11,10,0.227,0.872,0.161,0.261841
51,2,0,0.229,0.874,0.177,0.542938
51,2,1,0.229,0.874,0.177,0.547821
52,16,0,0.214,0.861,0.158,0.062195
52,16,0,0.214,0.861,0.158,0.739716
52,16,0,0.214,0.861,0.158,0.228668
52,16,1,0.214,0.861,0.158,0.898773
52,16,2,0.214,0.861,0.158,0.700562
52,16,3,0.214,0.861,0.158,0.02951
52,16,3,0.214,0.861,0.158,0.933167
52,16,4,0.214,0.861,0.158,0.703003
52,16,5,0.214,0.861,0.158,0.91452
52,16,6,0.214,0.861,0.158,0.824585
52,16,7,0.214,0.861,0.158,0.390289
52,16,8,0.214,0.861,0.158,0.931274
52,16,9,0.214,0.861,0.158,0.161346
52,16,9,0.214,0.861,0.158,0.755859
52,16,9,0.214,0.861,0.158,0.287231
52,16,10,0.214,0.861,0.158,0.541809
52,16,11,0.214,0.861,0.158,0.707153
52,16,12,0.214,0.861,0.158,0.769623
52,16,13,0.214,0.861,0.158,0.780457
52,16,14,0.214,0.861,0.158,0.070587
52,16,14,0.214,0.861,0.158,0.310486
52,16,14,0.214,0.861,0.158,0.237061
52,16,15,0.214,0.861,0.158,0.342316
53,21,0,0.213,0.877,0.152,0.653778
53,21,1,0.213,0.877,0.152,0.016998
53,21,1,0.213,0.877,0.152,0.368927
53,21,1,0.213,0.877,0.152,0.09436
53,21,1,0.213,0.877,0.152,0.460297
53,21,2,0.213,0.877,0.152,0.796661
53,21,3,0.213,0.877,0.152,0.238617
53,21,4,0.213,0.877,0.152,0.396088
53,21,5,0.213,0.877,0.152,0.036072
53,21,5,0.213,0.877,0.152,0.652893
53,21,5,0.213,0.877,0.152,0.984833
53,21,6,0.213,0.877,0.152,0.897034
53,21,7,0.213,0.877,0.152,0.423157
53,21,8,0.213,0.877,0.152,0.605804
53,21,9,0.213,0.877,0.152,0.776581
53,21,10,0.213,0.877,0.152,0.654144
53,21,11,0.213,0.877,0.152,0.654175
53,21,12,0.213,0.877,0.152,0.198212
53,21,12,0.213,0.877,0.152,0.114502
53,21,12,0.213,0.877,0.152,0.980927
53,21,13,0.213,0.877,0.152,0.654694
53,21,14,0.213,0.877,0.152,0.760895
53,21,15,0.213,0.877,0.152,0.703339
53,21,16,0.213,0.877,0.152,0.425751
53,21,17,0.213,0.877,0.152,0.215454
53,21,18,0.213,0.877,0.152,0.156769
53,21,18,0.213,0.877,0.152,0.210724
53,21,18,0.213,0.877,0.152,0.673462
53,21,19,0.213,0.877,0.152,0.410431
53,21,20,0.213,0.877,0.152,0.697937
54,20,0,0.213,0.88,0.162,0.039856
54,20,0,0.213,0.88,0.162,0.768738
54,20,0,0.213,0.88,0.162,0.650421
54,20,1,0.213,0.88,0.162,0.962341
54,20,2,0.213,0.88,0.162,0.028137
54,20,2,0.213,0.88,0.162,0.558411
54,20,2,0.213,0.88,0.162,0.418976
54,20,3,0.213,0.88,0.162,0.821045
54,20,4,0.213,0.88,0.162,0.148529
54,20,4,0.213,0.88,0.162,0.809113
54,20,4,0.213,0.88,0.162,0.404022
54,20,5,0.213,0.88,0.162,0.22052
54,20,6,0.213,0.88,0.162,0.238586
54,20,7,0.213,0.88,0.162,0.148773
54,20,7,0.213,0.88,0.162,0.958893
54,20,8,0.213,0.88,0.162,0.500183
54,20,9,0.213,0.88,0.162,0.159302
54,20,9,0.213,0.88,0.162,0.474579
54,20,9,0.213,0.88,0.162,0.641388
54,20,10,0.213,0.88,0.162,0.334137
54,20,11,0.213,0.88,0.162,0.514191
54,20,12,0.213,0.88,0.162,0.583527
54,20,13,0.213,0.88,0.162,0.040375
54,20,13,0.213,0.88,0.162,0.106598
54,20,13,0.213,0.88,0.162,0.37439
54,20,14,0.213,0.88,0.162,0.026337
54,20,14,0.213,0.88,0.162,0.414764
54,20,14,0.213,0.88,0.162,0.765015
54,20,15,0.213,0.88,0.162,0.790466
54,20,16,0.213,0.88,0.162,0.255524
54,20,17,0.213,0.88,0.162,0.876343
54,20,18,0.213,0.88,0.162,0.333374
54,20,19,0.213,0.88,0.162,0.934937
55,20,0,0.214,0.885,0.152,0.652405
55,20,1,0.214,0.885,0.152,0.776642
55,20,2,0.214,0.885,0.152,0.284973
55,20,3,0.214,0.885,0.152,0.92981
55,20,4,0.214,0.885,0.152,0.052643
55,20,4,0.214,0.885,0.152,0.484131
55,20,4,0.214,0.885,0.152,0.430267
55,20,5,0.214,0.885,0.152,0.883026
55,20,6,0.214,0.885,0.152,0.942566
55,20,7,0.214,0.885,0.152,0.660187
55,20,8,0.214,0.885,0.152,0.807709
55,20,9,0.214,0.885,0.152,0.627563
55,20,10,0.214,0.885,0.152,0.369995
55,20,11,0.214,0.885,0.152,0.745544
55,20,12,0.214,0.885,0.152,0.067139
55,20,12,0.214,0.885,0.152,0.817566
55,20,12,0.214,0.885,0.152,0.314789
55,20,13,0.214,0.885,0.152,0.558655
55,20,14,0.214,0.885,0.152,0.529053
55,20,15,0.214,0.885,0.152,0.942963
55,20,16,0.214,0.885,0.152,0.084198
55,20,16,0.214,0.885,0.152,0.26825
55,20,16,0.214,0.885,0.152,0.937469
55,20,17,0.214,0.885,0.152,0.463104
55,20,18,0.214,0.885,0.152,0.927246
55,20,19,0.214,0.885,0.152,0.269836
56,12,0,0.225,0.878,0.157,0.808746
56,12,1,0.225,0.878,0.157,0.867004
56,12,2,0.225,0.878,0.157,0.382446
56,12,3,0.225,0.878,0.157,0.618042
56,12,4,0.225,0.878,0.157,0.534668
56,12,5,0.225,0.878,0.157,0.900452
56,12,6,0.225,0.878,0.157,0.593872
56,12,7,0.225,0.878,0.157,0.321381
56,12,8,0.225,0.878,0.157,0.309082
56,12,9,0.225,0.878,0.157,0.424164
56,12,10,0.225,0.878,0.157,0.243042
56,12,11,0.225,0.878,0.157,0.806915
57,27,0,0.2,0.865,0.169,0.279358
57,27,1,0.2,0.865,0.169,0.302795
57,27,2,0.2,0.865,0.169,0.381989
57,27,3,0.2,0.865,0.169,0.849915
57,27,4,0.2,0.865,0.169,0.746216
57,27,5,0.2,0.865,0.169,0.532806
57,27,6,0.2,0.865,0.169,0.798004
57,27,7,0.2,0.865,0.169,0.401611
57,27,8,0.2,0.865,0.169,0.029449
57,27,8,0.2,0.865,0.169,0.975555
57,27,9,0.2,0.865,0.169,0.206299
57,27,10,0.2,0.865,0.169,0.549683
57,27,11,0.2,0.865,0.169,0.365479
57,27,12,0.2,0.865,0.169,0.198853
57,27,12,0.2,0.865,0.169,0.62854
57,27,12,0.2,0.865,0.169,0.551971
57,27,13,0.2,0.865,0.169,0.221558
57,27,14,0.2,0.865,0.169,0.260101
57,27,15,0.2,0.865,0.169,0.278473
57,27,16,0.2,0.865,0.169,0.711823
57,27,17,0.2,0.865,0.169,0.717377
57,27,18,0.2,0.865,0.169,0.160187
57,27,18,0.2,0.865,0.169,0.578613
57,27,18,0.2,0.865,0.169,0.228394
57,27,19,0.2,0.865,0.169,0.178864
57,27,19,0.2,0.865,0.169,0.316284
57,27,19,0.2,0.865,0.169,0.273956
57,27,20,0.2,0.865,0.169,0.487427
57,27,21,0.2,0.865,0.169,0.818512
57,27,22,0.2,0.865,0.169,0.40567
57,27,23,0.2,0.865,0.169,0.856628
57,27,24,0.2,0.865,0.169,0.872833
57,27,25,0.2,0.865,0.169,0.527466
57,27,26,0.2,0.865,0.169,0.720367
58,10,0,0.205,0.87,0.162,0.608337
58,10,1,0.205,0.87,0.162,0.80542
58,10,2,0.205,0.87,0.162,0.22226
58,10,3,0.205,0.87,0.162,0.195129
58,10,3,0.205,0.87,0.162,0.536865
58,10,3,0.205,0.87,0.162,0.377625
58,10,4,0.205,0.87,0.162,0.153625
58,10,4,0.205,0.87,0.162,0.10611
58,10,4,0.205,0.87,0.162,0.126099
58,10,4,0.205,0.87,0.162,0.853821
58,10,5,0.205,0.87,0.162,0.27832
58,10,6,0.205,0.87,0.162,0.825714
58,10,7,0.205,0.87,0.162,0.587799
58,10,8,0.205,0.87,0.162,0.764099
58,10,9,0.205,0.87,0.162,0.512512
59,19,0,0.222,0.869,0.161,0.170074
59,19,0,0.222,0.869,0.161,0.716064
59,19,0,0.222,0.869,0.161,0.448303
59,19,1,0.222,0.869,0.161,0.2005
59,19,1,0.222,0.869,0.161,0.674408
59,19,1,0.222,0.869,0.161,0.60791
59,19,2,0.222,0.869,0.161,0.445831
59,19,3,0.222,0.869,0.161,0.055969
59,19,3,0.222,0.869,0.161,0.613556
59,19,3,0.222,0.869,0.161,0.022949
59,19,3,0.222,0.869,0.161,0.125519
59,19,4,0.222,0.869,0.161,0.388153
59,19,5,0.222,0.869,0.161,0.430573
59,19,6,0.222,0.869,0.161,0.711853
59,19,7,0.222,0.869,0.161,0.991852
59,19,8,0.222,0.869,0.161,0.58844
59,19,9,0.222,0.869,0.161,0.260681
59,19,10,0.222,0.869,0.161,0.58136
59,19,11,0.222,0.869,0.161,0.867493
59,19,12,0.222,0.869,0.161,0.577545
59,19,13,0.222,0.869,0.161,0.012604
59,19,13,0.222,0.869,0.161,0.312531
59,19,13,0.222,0.869,0.161,0.514008
59,19,14,0.222,0.869,0.161,0.550934
59,19,15,0.222,0.869,0.161,0.636871
59,19,16,0.222,0.869,0.161,0.457458
59,19,17,0.222,0.869,0.161,0.55069
59,19,18,0.222,0.869,0.161,0.230804
60,19,0,0.205,0.864,0.158,0.386169
60,19,1,0.205,0.864,0.158,0.294128
60,19,2,0.205,0.864,0.158,0.690338
60,19,3,0.205,0.864,0.158,0.104492
60,19,3,0.205,0.864,0.158,0.862854
60,19,3,0.205,0.864,0.158,0.368958
60,19,4,0.205,0.864,0.158,0.318878
60,19,5,0.205,0.864,0.158,0.817719
60,19,6,0.205,0.864,0.158,0.272949
60,19,7,0.205,0.864,0.158,0.534882
60,19,8,0.205,0.864,0.158,0.868042
60,19,9,0.205,0.864,0.158,0.461823
60,19,10,0.205,0.864,0.158,0.885376
60,19,11,0.205,0.864,0.158,0.968201
60,19,12,0.205,0.864,0.158,0.763641
60,19,13,0.205,0.864,0.158,0.068176
60,19,13,0.205,0.864,0.158,0.921661
60,19,14,0.205,0.864,0.158,0.647675
60,19,15,0.205,0.864,0.158,0.83725
60,19,16,0.205,0.864,0.158,0.273163
60,19,17,0.205,0.864,0.158,0.460236
60,19,18,0.205,0.864,0.158,0.609161
61,9,0,0.234,0.885,0.157,0.4841
61,9,1,0.234,0.885,0.157,0.188385
61,9,1,0.234,0.885,0.157,0.772491
61,9,1,0.234,0.885,0.157,0.2612
61,9,2,0.234,0.885,0.157,0.530914
61,9,3,0.234,0.885,0.157,0.732452
61,9,4,0.234,0.885,0.157,0.920441
61,9,5,0.234,0.885,0.157,0.193268
61,9,5,0.234,0.885,0.157,0.104797
61,9,5,0.234,0.885,0.157,0.095673
61,9,5,0.234,0.885,0.157,0.723206
61,9,6,0.234,0.885,0.157,0.741821
61,9,7,0.234,0.885,0.157,0.541687
61,9,8,0.234,0.885,0.157,0.566376
62,4,0,0.236,0.884,0.168,0.321014
62,4,1,0.236,0.884,0.168,0.070038
62,4,1,0.236,0.884,0.168,0.278168
62,4,1,0.236,0.884,0.168,0.579742
62,4,2,0.236,0.884,0.168,0.678741
62,4,3,0.236,0.884,0.168,0.019287
62,4,3,0.236,0.884,0.168,0.447723
62,4,3,0.236,0.884,0.168,0.690277
63,14,0,0.217,0.88,0.158,0.000763
63,14,0,0.217,0.88,0.158,0.044098
63,14,0,0.217,0.88,0.158,0.393707
63,14,1,0.217,0.88,0.158,0.003754
63,14,1,0.217,0.88,0.158,0.687012
63,14,1,0.217,0.88,0.158,0.634979
63,14,2,0.217,0.88,0.158,0.397552
63,14,3,0.217,0.88,0.158,0.763733
63,14,4,0.217,0.88,0.158,0.788727
63,14,5,0.217,0.88,0.158,0.989807
63,14,6,0.217,0.88,0.158,0.326019
63,14,7,0.217,0.88,0.158,0.954376
63,14,8,0.217,0.88,0.158,0.032471
63,14,8,0.217,0.88,0.158,0.195496
63,14,8,0.217,0.88,0.158,0.410156
63,14,9,0.217,0.88,0.158,0.612762
63,14,10,0.217,0.88,0.158,0.913605
63,14,11,0.217,0.88,0.158,0.829895
63,14,12,0.217,0.88,0.158,0.047821
63,14,12,0.217,0.88,0.158,0.697174
63,14,12,0.217,0.88,0.158,0.387421
63,14,13,0.217,0.88,0.158,0.30191
64,14,0,0.203,0.902,0.153,0.633789
64,14,1,0.203,0.902,0.153,0.597015
64,14,2,0.203,0.902,0.153,0.674347
64,14,3,0.203,0.902,0.153,0.595734
64,14,4,0.203,0.902,0.153,0.054352
64,14,4,0.203,0.902,0.153,0.5513
64,14,4,0.203,0.902,0.153,0.094543
64,14,4,0.203,0.902,0.153,0.045013
64,14,5,0.203,0.902,0.153,0.550934
64,14,6,0.203,0.902,0.153,0.679321
64,14,7,0.203,0.902,0.153,0.587402
64,14,8,0.203,0.902,0.153,0.629517
64,14,9,0.203,0.902,0.153,0.50589
64,14,10,0.203,0.902,0.153,0.454529
64,14,11,0.203,0.902,0.153,0.540924
64,14,12,0.203,0.902,0.153,0.297668
64,14,13,0.203,0.902,0.153,0.004211
64,14,13,0.203,0.902,0.153,0.728729
64,14,13,0.203,0.902,0.153,0.108978
64,14,13,0.203,0.902,0.153,0.981567
65,18,0,0.204,0.878,0.172,0.368866
65,18,1,0.204,0.878,0.172,0.44458
65,18,2,0.204,0.878,0.172,0.38855
65,18,3,0.204,0.878,0.172,0.266174
65,18,4,0.204,0.878,0.172,0.387207
65,18,5,0.204,0.878,0.172,0.656525
65,18,6,0.204,0.878,0.172,0.544769
65,18,7,0.204,0.878,0.172,0.732422
65,18,8,0.204,0.878,0.172,0.400848
65,18,9,0.204,0.878,0.172,0.411987
65,18,10,0.204,0.878,0.172,0.496552
65,18,11,0.204,0.878,0.172,0.49234
65,18,12,0.204,0.878,0.172,0.677887
65,18,13,0.204,0.878,0.172,0.103485
65,18,13,0.204,0.878,0.172,0.257904
65,18,13,0.204,0.878,0.172,0.75708
65,18,14,0.204,0.878,0.172,0.563263
65,18,15,0.204,0.878,0.172,0.213715
65,18,16,0.204,0.878,0.172,0.320282
65,18,17,0.204,0.878,0.172,0.880402
66,17,0,0.211,0.857,0.171,0.896179
66,17,1,0.211,0.857,0.171,0.054993
66,17,1,0.211,0.857,0.171,0.134827
66,17,1,0.211,0.857,0.171,0.127808
66,17,1,0.211,0.857,0.171,0.045135
66,17,2,0.211,0.857,0.171,0.754852
66,17,3,0.211,0.857,0.171,0.062927
66,17,3,0.211,0.857,0.171,0.353363
66,17,3,0.211,0.857,0.171,0.033508
66,17,3,0.211,0.857,0.171,0.930573
66,17,4,0.211,0.857,0.171,0.509705
66,17,5,0.211,0.857,0.171,0.228729
66,17,6,0.211,0.857,0.171,0.016418
